"Nome progetto","Bognolo"
"Intervallo di date","05/11/2026 00:00 - 06/11/2026 23:59"


"URL visitato corrisponde a regex","^https://bognolo\.it/iperammortamento-2026/(\?.*)?$"

"Totale sessioni","100"

"URL visitato corrisponde a regex","^https://bognolo\.it/iperammortamento-2026/(\?.*)?$"

"Data","Ora","Durata sessione","Voce URL","Esci dall'URL","Referrer:","ID utente Clarity","Browser","Dispositivo","Sistema operativo","Nazione","Numero di pagine","Clic sulla sessione","Preferiti","Collegamento registrazione"
"06/02/2026","15:08","00:07","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxKovmmtHFfKgBbPZG94Lzi_9-rsKsNUwLybyEwI-XbU_V_NTJEzWaQaAk96EALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxKovmmtHFfKgBbPZG94Lzi_9-rsKsNUwLybyEwI-XbU_V_NTJEzWaQaAk96EALw_wcB","https://www.google.com/","dmlp4c","ChromeMobile","Mobile","Android","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/dmlp4c/25fvb0/?ss=1780405690000&sd=7"
"06/02/2026","14:40","05:41","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoibg1C9UPoLofX1gsnd9BBZZ&gclid=CjwKCAjwt7XQBhBkEiwAtStpp1qlme0ernYwOOuV9pY5w_-tF2ThSjPmMqXD46y_aYSImJLVAQwfWxoC8owQAvD_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoibg1C9UPoLofX1gsnd9BBZZ&gclid=CjwKCAjwt7XQBhBkEiwAtStpp1qlme0ernYwOOuV9pY5w_-tF2ThSjPmMqXD46y_aYSImJLVAQwfWxoC8owQAvD_BwE","https://www.google.com/","9yahkl","Chrome","PC","MacOS","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/9yahkl/3yp7u3/?ss=1780404041000&sd=341"
"06/02/2026","14:24","00:09","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxLjstRgmbe7AniR9VSRvJ2U18fZywYRjd6yUJoe3FEMCA0U3iBq8P8aApIHEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxLjstRgmbe7AniR9VSRvJ2U18fZywYRjd6yUJoe3FEMCA0U3iBq8P8aApIHEALw_wcB","https://www.google.com/","jnoftv","ChromeMobile","Mobile","iOS","Italy","2","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/jnoftv/7ab5k4/?ss=1780403094000&sd=9"
"06/02/2026","12:47","00:01","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxLGazm5FN9IGw683g6tY9zmpttiw3uhE0NOXOCCgxW3ET2AdkVndTMaAhnhEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxLGazm5FN9IGw683g6tY9zmpttiw3uhE0NOXOCCgxW3ET2AdkVndTMaAhnhEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxLGazm5FN9IGw683g6tY9zmpttiw3uhE0NOXOCCgxW3ET2AdkVndTMaAhnhEALw_wcB","1vxcdp2","Chrome","PC","Windows","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1vxcdp2/fgilpy/?ss=1780397246000&sd=1"
"06/02/2026","12:47","00:04","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxLGazm5FN9IGw683g6tY9zmpttiw3uhE0NOXOCCgxW3ET2AdkVndTMaAhnhEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxLGazm5FN9IGw683g6tY9zmpttiw3uhE0NOXOCCgxW3ET2AdkVndTMaAhnhEALw_wcB","https://www.google.com/","1qj35ra","Chrome","PC","Windows","Italy","1","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1qj35ra/18gptsk/?ss=1780397242000&sd=4"
"06/02/2026","11:16","02:43","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojoha-XTuGqG8gHTMCA8vRyb&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxL-KXLk4tvrvWZWgmituW0eqlqKbHdE0lv1aACeX_n6L0Atom8xhFAaAiDbEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojoha-XTuGqG8gHTMCA8vRyb&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJAJ2oy5veGCuXrKi4ucdjR7zpqFfPu_OOmNE51fKEeEJYBuoh6dJQaAlEoEALw_wcB","https://www.google.com/","11k7lpq","Chrome","PC","Linux","Italy","3","8","FALSE","https://clarity.microsoft.com/player/wqevuebs52/11k7lpq/1n8h68e/?ss=1780391792000&sd=163"
"06/02/2026","10:18","01:24","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxKxNE2JL3lk8Swvu123jOVWjuYyfGAw8F_LnvB09I3SkbW3x7VWPzYaAgZDEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxKxNE2JL3lk8Swvu123jOVWjuYyfGAw8F_LnvB09I3SkbW3x7VWPzYaAgZDEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxKxNE2JL3lk8Swvu123jOVWjuYyfGAw8F_LnvB09I3SkbW3x7VWPzYaAgZDEALw_wcB","15lfhig","Chrome","PC","MacOS","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/15lfhig/sk5wha/?ss=1780388301000&sd=84"
"06/02/2026","10:18","00:03","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxKxNE2JL3lk8Swvu123jOVWjuYyfGAw8F_LnvB09I3SkbW3x7VWPzYaAgZDEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxKxNE2JL3lk8Swvu123jOVWjuYyfGAw8F_LnvB09I3SkbW3x7VWPzYaAgZDEALw_wcB","https://www.google.com/","tee23e","Chrome","PC","MacOS","Italy","1","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/tee23e/1f5xa05/?ss=1780388297000&sd=3"
"06/02/2026","09:59","00:59","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJsmuSIVq-tkwqqycqG5bvdDpVr5yXXhFhZjEFFnOHA_RCdzb953X0aAvf0EALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJsmuSIVq-tkwqqycqG5bvdDpVr5yXXhFhZjEFFnOHA_RCdzb953X0aAvf0EALw_wcB","https://www.google.com/","kxqdnl","Chrome","PC","Windows","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/kxqdnl/1qwd3hh/?ss=1780387195000&sd=59"
"06/02/2026","06:43","00:13","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw2_TQBhCnARIsAF3-XhxpdDoKBJWS9mCizjT2o9HXry6ssnyVrltf1Dcy0gRdV_YDRUW1dasaAsMsEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoiFtWmn3PuXs2UmcB4Vnr9UP&gclid=Cj0KCQjw2_TQBhCnARIsAF3-XhxpdDoKBJWS9mCizjT2o9HXry6ssnyVrltf1Dcy0gRdV_YDRUW1dasaAsMsEALw_wcB","https://www.google.com/","1m7s2ky","Chrome","PC","Windows","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1m7s2ky/w1hubc/?ss=1780375412000&sd=13"
"06/02/2026","06:20","00:14","https://bognolo.it/iperammortamento-2026/?gad_source=5&gad_campaignid=23832089955&gclid=EAIaIQobChMIv-b0i9rnlAMVSYBQBh0VIhWYEAAYASAAEgJfjPD_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=5&gad_campaignid=23832089955&gclid=EAIaIQobChMIv-b0i9rnlAMVSYBQBh0VIhWYEAAYASAAEgJfjPD_BwE","https://syndicatedsearch.goog/","cxcga0","FacebookApp","Mobile","Android","Italy","2","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/cxcga0/10rav4j/?ss=1780374034000&sd=14"
"06/01/2026","18:16","01:12","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=Cj0KCQjw2_TQBhCnARIsAF3-XhwB2hfoQ1fNxnuNg2IxtanAfh44829sm2qnB247x7J0RvD9rgnR7-4aAnYhEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=Cj0KCQjw2_TQBhCnARIsAF3-XhwB2hfoQ1fNxnuNg2IxtanAfh44829sm2qnB247x7J0RvD9rgnR7-4aAnYhEALw_wcB","https://www.google.com/","zo3lfl","Chrome","PC","Windows","Italy","2","4","FALSE","https://clarity.microsoft.com/player/wqevuebs52/zo3lfl/1ordf03/?ss=1780330578000&sd=72"
"06/01/2026","17:57","00:23","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=Cj0KCQjw2_TQBhCnARIsAF3-Xhz2RkZZ9XVow2Ti7AamjME1P5ClQFKxiQAynYHo2y9m9CdB9AuyrqIaAjRCEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=Cj0KCQjw2_TQBhCnARIsAF3-Xhz2RkZZ9XVow2Ti7AamjME1P5ClQFKxiQAynYHo2y9m9CdB9AuyrqIaAjRCEALw_wcB","https://www.google.com/","1touons","Chrome","PC","Windows","Italy","2","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1touons/ja9fco/?ss=1780329444000&sd=23"
"06/01/2026","17:09","00:07","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=Cj0KCQjw2_TQBhCnARIsAF3-XhxIriWH4Yy5cpAeFJnyxyzzJoGVH-XHMuPDtav6m0JrwIBEvmAw2TgaAuJ0EALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=Cj0KCQjw2_TQBhCnARIsAF3-XhxIriWH4Yy5cpAeFJnyxyzzJoGVH-XHMuPDtav6m0JrwIBEvmAw2TgaAuJ0EALw_wcB","https://www.google.com/","1m7s2ky","Chrome","PC","Windows","Italy","2","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1m7s2ky/1xgwyt8/?ss=1780326558000&sd=7"
"06/01/2026","16:31","28:19","https://bognolo.it/iperammortamento-2026/","https://bognolo.it/iperammortamento-2026/","https://bognolo.it/iperammortamento-2026/","1gtcmoy","Chrome","PC","MacOS","Italy","2","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1gtcmoy/1u2m7vj/?ss=1780324304000&sd=1699"
"06/01/2026","16:28","37:49","https://bognolo.it/iperammortamento-2026/","https://bognolo.it/iperammortamento-2026/","","tx5dgx","Chrome","PC","MacOS","Italy","3","42","FALSE","https://clarity.microsoft.com/player/wqevuebs52/tx5dgx/6l2qdw/?ss=1780324112000&sd=2269"
"06/01/2026","15:42","00:04","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=Cj0KCQjw2_TQBhCnARIsAF3-XhwnQBJkP_kbjCuZSP7nNSWcI4oa3VKnil37JfqKSiDP4NaJB5IEqsAaAphoEALw_wcB","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=Cj0KCQjw2_TQBhCnARIsAF3-XhwnQBJkP_kbjCuZSP7nNSWcI4oa3VKnil37JfqKSiDP4NaJB5IEqsAaAphoEALw_wcB","https://www.google.com/","x7upu3","Chrome","PC","Windows","Italy","1","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/x7upu3/15yeeh4/?ss=1780321340000&sd=4"
"06/01/2026","15:37","06:04","https://bognolo.it/iperammortamento-2026/","https://bognolo.it/iperammortamento-2026/","","tx5dgx","Chrome","PC","MacOS","Italy","2","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/tx5dgx/1intu7k/?ss=1780321035000&sd=364"
"06/01/2026","15:06","09:59","https://bognolo.it/iperammortamento-2026/","https://bognolo.it/iperammortamento-2026/","","1gtcmoy","Chrome","PC","MacOS","Italy","2","5","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1gtcmoy/948xs7/?ss=1780319179000&sd=599"
"06/01/2026","15:02","00:03","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=EAIaIQobChMInYSD24zmlAMVPZWDBx13wSarEAAYASAYEgJhpPD_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=EAIaIQobChMInYSD24zmlAMVPZWDBx13wSarEAAYASAYEgJhpPD_BwE","https://www.google.com/","13cjpp5","Firefox","PC","Windows","Italy","1","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/13cjpp5/14m4294/?ss=1780318933000&sd=3"
"06/01/2026","14:16","00:01","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=EAIaIQobChMI-qzky4LmlAMV3JKDBx1oLg6ZEAAYASAAEgIMjPD_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=EAIaIQobChMI-qzky4LmlAMV3JKDBx1oLg6ZEAAYASAAEgIMjPD_BwE","https://www.google.com/","dhw5h2","Chrome","PC","Windows","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/dhw5h2/1u7vldq/?ss=1780316192000&sd=1"
"06/01/2026","13:21","00:01","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojsjHdqTDssgwjzaYHr8ort8&gclid=EAIaIQobChMIgLqNp_bllAMVXauDBx3UySkXEAAYASAAEgLIf_D_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojsjHdqTDssgwjzaYHr8ort8&gclid=EAIaIQobChMIgLqNp_bllAMVXauDBx3UySkXEAAYASAAEgLIf_D_BwE","https://www.google.com/","uvtvmi","MobileSafari","Mobile","iOS","Italy","1","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/uvtvmi/4ad256/?ss=1780312901000&sd=1"
"06/01/2026","13:04","05:15","https://bognolo.it/iperammortamento-2026/?gad_source=5&gad_campaignid=23832089955&gclid=EAIaIQobChMIi5HKtvLllAMVGZCDBx3tBi1TEAAYASAAEgLo4_D_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=5&gad_campaignid=23832089955&gclid=EAIaIQobChMIi5HKtvLllAMVGZCDBx3tBi1TEAAYASAAEgLo4_D_BwE","https://syndicatedsearch.goog/","2wbtcy","FacebookApp","Mobile","iOS","Italy","2","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/2wbtcy/1edd3ls/?ss=1780311847000&sd=315"
"06/01/2026","12:46","00:22","https://bognolo.it/iperammortamento-2026/?gad_source=5&gad_campaignid=23832089955&gclid=EAIaIQobChMI9fKKsO7llAMVyZlQBh3EuSezEAAYASAAEgKnl_D_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=5&gad_campaignid=23832089955&gclid=EAIaIQobChMI9fKKsO7llAMVyZlQBh3EuSezEAAYASAAEgKnl_D_BwE","https://syndicatedsearch.goog/","1hyy53t","InstagramApp","Mobile","iOS","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1hyy53t/5lt1p2/?ss=1780310764000&sd=22"
"06/01/2026","11:28","01:12","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=EAIaIQobChMIrfXmht3llAMVg4ODBx2lJg4gEAAYAiAAEgJx5PD_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=EAIaIQobChMIrfXmht3llAMVg4ODBx2lJg4gEAAYAiAAEgJx5PD_BwE","https://www.google.com/","i65v49","Chrome","PC","Windows","Italy","2","2","FALSE","https://clarity.microsoft.com/player/wqevuebs52/i65v49/ljeca4/?ss=1780306118000&sd=72"
"06/01/2026","11:24","02:06","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=EAIaIQobChMI9v7uiNzllAMV_5KDBx1YVhGqEAAYASAAEgLfW_D_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRojzbIOEY29_eiQpQyuxPr9YV&gclid=EAIaIQobChMI9v7uiNzllAMV_5KDBx1YVhGqEAAYASABEgLLW_D_BwE","https://www.google.com/","x1qey7","Chrome","PC","Windows","Italy","3","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/x1qey7/6bxmco/?ss=1780305856000&sd=126"
"06/01/2026","10:15","00:01","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoir5BmWiB8foj725l1EhrvEr","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoir5BmWiB8foj725l1EhrvEr","","1pvama","MobileSafari","Mobile","iOS","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1pvama/fk44m3/?ss=1780301749000&sd=1"
"06/01/2026","09:40","00:05","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=EAIaIQobChMIl7ze68TllAMVnZGDBx1euRdIEAAYASAAEgK8hfD_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=EAIaIQobChMIl7ze68TllAMVnZGDBx1euRdIEAAYASAAEgK8hfD_BwE","https://www.google.com/","kq3j4s","Edge","PC","Windows","Italy","1","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/kq3j4s/1wifwrg/?ss=1780299613000&sd=5"
"06/01/2026","08:55","05:19","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoibg1C9UPoLofX1gsnd9BBZZ&gclid=CjwKCAjwt7XQBhBkEiwAtStpp1qlme0ernYwOOuV9pY5w_-tF2ThSjPmMqXD46y_aYSImJLVAQwfWxoC8owQAvD_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoibg1C9UPoLofX1gsnd9BBZZ&gclid=CjwKCAjwt7XQBhBkEiwAtStpp1qlme0ernYwOOuV9pY5w_-tF2ThSjPmMqXD46y_aYSImJLVAQwfWxoC8owQAvD_BwE","https://www.google.com/","1f6ziqz","Chrome","PC","MacOS","Italy","1","0","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1f6ziqz/1iihug9/?ss=1780296948000&sd=319"
"06/01/2026","08:55","00:02","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=CjwKCAjwuO_QBhAWEiwAIkVhU31i5ZU0pVhZ0F2TQ5PpK_Db46LBQnIaNKc3ZTKgfZqeOVsCX9oGkRoC7VoQAvD_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=CjwKCAjwuO_QBhAWEiwAIkVhU31i5ZU0pVhZ0F2TQ5PpK_Db46LBQnIaNKc3ZTKgfZqeOVsCX9oGkRoC7VoQAvD_BwE","https://www.google.com/","s5bgda","Firefox","PC","Windows","Italy","1","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/s5bgda/1ejs7yj/?ss=1780296919000&sd=2"
"05/31/2026","22:26","00:29","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=CjwKCAjwuO_QBhAWEiwAIkVhUyLBIbZjz_SSi1mTjG2XUnslUGNF60yZ1KCt4hJq6zcxlj2L-YIymhoCtSUQAvD_BwE","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gclid=CjwKCAjwuO_QBhAWEiwAIkVhUyLBIbZjz_SSi1mTjG2XUnslUGNF60yZ1KCt4hJq6zcxlj2L-YIymhoCtSUQAvD_BwE","https://www.google.com/","1w8eya8","ChromeMobile","Mobile","Android","Italy","2","1","FALSE","https://clarity.microsoft.com/player/wqevuebs52/1w8eya8/1dq3wgm/?ss=1780259175000&sd=29"
