"Nome progetto","Bognolo"
"Intervallo di date","05/11/2026 00:00 - 06/11/2026 23:59"


"Metrica","Sessioni"
"","Totale sessioni","710"
"","Sessioni bot","140"

"Metrica","Pagine per sessione"
"","Media","1.5211267605633803"

"Metrica","Profondità di scorrimento"
"","Media","30.12"

"Metrica","Tempo di attività trascorso"
"","Tempo di attività","66"
"","Tempo totale","150"

"Metrica","Panoramica utenti"
"","Utenti univoci","598"
"","Sessioni con nuovi utenti","636"
"","Sessioni con utenti che ritornano","74"

"Metrica","Informazioni dettagliate","No. di sessioni","% di sessioni"
"","Clic Rage","1","0,14%"
"","Clic inattiva","56","7,89%"
"","Scorrimento eccessivo","2","0,28%"
"","Clic rapido sul pulsante Indietro","24","3,38%"

"Metrica","Browser","No. di sessioni","% di sessioni"
"","Chrome","352","49,58%"
"","ChromeMobile","140","19,72%"
"","MobileSafari","69","9,72%"
"","Firefox","40","5,63%"
"","Edge","28","3,94%"
"","GoogleApp","27","3,80%"
"","SamsungInternet","26","3,66%"
"","FacebookApp","11","1,55%"
"","Safari","10","1,41%"
"","InstagramApp","7","0,99%"

"Metrica","Pagine principali","No. di sessioni"
"","https://bognolo.it/","91"
"","https://bognolo.it/iperammortamento-2026/","73"
"","https://bognolo.it/perizie-tecniche/","14"
"","https://bognolo.it/iperammortamento-2026/#form","12"
"","https://bognolo.it/chi-siamo/","10"
"","https://bognolo.it/contatti/","9"
"","https://bognolo.it/?_gl=1%2A12l0b77%2A_up%2AMQ..%2A_ga%2AMTAwMzcwNjc5My4xNzc5MjY1OTA0%2A_ga_S8V1Q7QGFC%2AczE3NzkyNjU5MDMkbzEkZzEkdDE3NzkyNjYyNTEkajYwJGwwJGgw&gclid=CjwKCAjwt7XQBhBkEiwAtStpp_rTyJDFUGqMD9mG9wOfGziR8Y5PhoDYkv71GtgHWcUdlli7UFvsJhoC9KkQAvD_BwE&gbraid=0AAAAACeRRoibg1C9UPoLofX1gsnd9BBZZ","7"
"","https://bognolo.it/progettazione-meccanica/","7"
"","https://bognolo.it/iperammortamento-2026/#_tipologie_intervento","6"
"","https://bognolo.it/iperammortamento-2026/?gad_source=1&gad_campaignid=23832089955&gbraid=0AAAAACeRRoibg1C9UPoLofX1gsnd9BBZZ&gclid=CjwKCAjwt7XQBhBkEiwAtStpp1qlme0ernYwOOuV9pY5w_-tF2ThSjPmMqXD46y_aYSImJLVAQwfWxoC8owQAvD_BwE","6"
"","https://bognolo.it/servizi-per-lufficio-tecnico/","6"
"","https://bognolo.it/consulenza-marcatura-ce/","5"

"Metrica","Eventi intelligenti","No. di sessioni","% di sessioni"
"","Contattaci","9","1,27%"
"","Clic in uscita","5","0,70%"

"Metrica","Referrer","No. di sessioni"
"","www.google.com","397"
"","bognolo.it","388"
"","syndicatedsearch.goog","16"
"","it.search.yahoo.com","2"
"","www.google.it","2"
"","www.linkedin.com","2"
"","www.youtube.com","2"
"","bognolo.eu","1"
"","facebook.com","1"
"","l.facebook.com","1"
"","tagassistant.google.com","1"
"","www.bing.com","1"

"Metrica","Errori JavaScript"
"","Sessioni con errori JavaScript"
""," totale errori JavaScript","1"
"","","No. di sessioni","% di sessioni"
"","script error.","1","100%"

"Metrica","Panoramica delle prestazioni"
"","Punteggio","72.71428571428571"
"","LCP (colore con contenuto più grande)","4.542s"
"","INP (Interaction to Next Paint)","216ms"
"","CLS (spostamento di layout cumulativo)","0.2255s"

"Metrica","Traffico bot"
"webScraperBotSessions","6"
"suspiciousDeviceBotSessions","72"
"suspiciousNetworkBotSessions","99"
"suspiciousInteractionBotSessions","119"
"ppcAdFraudBotSessions","45"
"otherBotsSessions","1"
"__typename","BotTypes"
